System params: f_X=1, f_Y=1, A_X=1, A_Y=1, phi=3.14, dt=0.01, N=1000

t	X	Y	Z
0.0	1.0	0.00159265291649	1.00159265292
0.01001001001	0.99802277726	-0.0612637064425	0.936759070818
0.02002002002	0.992098927861	-0.123877801814	0.868221126047
0.03003003003	0.982251877342	-0.186002029173	0.796249848169
0.04004004004	0.968520565327	-0.247390721648	0.721129843678
0.0500500500501	0.95095929154	-0.307801121003	0.643158170538
0.0600600600601	0.929637501083	-0.366994337606	0.562643163477
0.0700700700701	0.904639509812	-0.424736295109	0.479903214702
0.0800800800801	0.876064170921	-0.480798656091	0.39526551483
0.0900900900901	0.84402448403	-0.534959725001	0.309064759029
0.1001001001	0.808647148334	-0.587005324845	0.221641823489
0.11011011011	0.770072061578	-0.636729644135	0.133342417442
0.12012012012	0.728451766839	-0.683936050763	0.0445157160758
0.13013013013	0.683950849304	-0.728437869567	-0.044487020263
0.14014014014	0.636745285425	-0.770059120531	-0.133313835106
0.15015015015	0.587021747031	-0.808635214686	-0.221613467656
0.16016016016	0.534976863143	-0.844013604973	-0.30903674183
0.17017017017	0.480816442417	-0.876054389476	-0.395237947059
0.18018018018	0.424754659284	-0.904630864658	-0.479876205374
0.19019019019	0.367013207009	-0.929630026407	-0.562616819398
0.2002002002	0.307820421017	-0.950953016901	-0.643132595884
0.21021021021	0.247410375952	-0.968515515536	-0.721105139584
0.22022022022	0.186021960045	-0.98224807237	-0.796226112325
0.23023023023	0.123897930438	-0.992096382754	-0.868198452316
0.24024024024	0.0612839532213	-0.998021502083	-0.936737548861
0.25025025025	-0.00157236804758	-0.999999999794	-1.00157236784
0.26026026026	-0.0644224714728	-0.998024052027	-1.0624465235
0.27027027027	-0.127017819747	-0.99210147256	-1.11911929231
0.28028028028	-0.189110882978	-0.982255681909	-1.17136656489
0.29029029029	-0.250456117533	-0.968525614718	-1.21898173225
0.3003003003	-0.310810937026	-0.950965565788	-1.26177650281
0.31031031031	-0.369936671614	-0.929644975376	-1.29958164699
0.32032032032	-0.427599511804	-0.904648154593	-1.3322476664
0.33033033033	-0.483571433037	-0.876073952006	-1.35964538504
0.34034034034	-0.537631097403	-0.844035362739	-1.38166646014
0.35035035035	-0.589564728906	-0.808659081648	-1.39822381055
0.36036036036	-0.639166958833	-0.770085002308	-1.40925196114
0.37037037037	-0.686241637869	-0.728465663811	-1.41470730168
0.38038038038	-0.730602611762	-0.683965647563	-1.41456825933
0.39039039039	-0.77207445746	-0.636760926453	-1.40883538391
0.4004004004	-0.81049317681	-0.587038168976	-1.39753134579
0.41041041041	-0.845706845082	-0.534994001065	-1.38070084615
0.42042042042	-0.877576211743	-0.480834228545	-1.35841044029
0.43043043043	-0.90597525112	-0.424773023284	-1.3307482744
0.44044044044	-0.930791660762	-0.367032076261	-1.29782373702
0.45045045045	-0.951927305529	-0.307839720904	-1.25976702643
0.46046046046	-0.969298605666	-0.247430030154	-1.21672863582
0.47047047047	-0.982836867314	-0.18604189084	-1.16887875815
0.48048048048	-0.992488554155	-0.123918059011	-1.11640661317
0.49049049049	-0.99821549912	-0.061304199975	-1.0595196991
0.500500500501	-0.999995055317	0.00155208317804	-0.998442972139
0.510510510511	-0.997820185589	0.0644022287027	-0.933417956886
0.520520520521	-0.991699490339	0.126997699125	-0.864701791213
0.530530530531	-0.981657173522	0.189090964071	-0.792566209451
0.540540540541	-0.967732946933	0.250436479108	-0.717296467826
0.550550550551	-0.949981873168	0.310791656743	-0.639190216425
0.560560560561	-0.928474147879	0.369917825715	-0.558556322163
0.570570570571	-0.903294822193	0.427581174815	-0.475713647378
0.580580580581	-0.874543466381	0.48355367747	-0.390989788911
0.590590590591	-0.842333776112	0.537613993472	-0.30471978264
0.600600600601	-0.80679312285	0.589548344247	-0.217244778603
0.610610610611	-0.768062050171	0.639151358238	-0.128910691933
0.620620620621	-0.72629371799	0.68622688303	-0.0400668349601
0.630630630631	-0.6816532969	0.730588761027	0.0489354641271
0.640640640641	-0.634317315011	0.7720615656	0.13774425059
0.650650650651	-0.584472959883	0.810481294806	0.226008334923
0.660660660661	-0.532317338301	0.845696019919	0.313378681618
0.670670670671	-0.478056696828	0.87756648623	0.399509789402
0.680680680681	-0.421905606211	0.905966663716	0.484061057506
0.690690690691	-0.364086112876	0.930784245425	0.566698132549
0.700700700701	-0.304826860859	0.951921091583	0.647094230724
0.710710710711	-0.24436218764	0.969293617683	0.724931430044
0.720720720721	-0.182931197472	0.982833125019	0.799901927547
