System params: f_X=1, f_Y=1, A_X=1, A_Y=0.5, phi=0, dt=0.01, N=1000

t	X	Y	Z
0.0	1.0	0.0	1.0
0.01001001001	0.99802277726	0.0628532900445	1.0608760673
0.02002002002	0.992098927861	0.12545803018	1.11755695804
0.03003003003	0.982251877342	0.187566653376	1.16981853072
0.04004004004	0.968520565327	0.248933554467	1.21745411979
0.0500500500501	0.95095929154	0.309316061389	1.26027535293
0.0600600600601	0.929637501083	0.36847539481	1.29811289589
0.0700700700701	0.904639509812	0.426177612372	1.33081712218
0.0800800800801	0.876064170921	0.482194533802	1.35825870472
0.0900900900901	0.84402448403	0.536304643237	1.38032912727
0.1001001001	0.808647148334	0.588293965201	1.39694111353
0.11011011011	0.770072061578	0.637956910753	1.40802897233
0.12012012012	0.728451766839	0.685097090484	1.41354885732
0.13013013013	0.683950849304	0.729528091122	1.41347894043
0.14014014014	0.636745285425	0.771074212699	1.40781949812
0.15015015015	0.587021747031	0.809571163341	1.39659291037
0.16016016016	0.534976863143	0.844866708956	1.3798435721
0.17017017017	0.480816442417	0.876821275233	1.35763771765
0.18018018018	0.424754659284	0.905308499583	1.33006315887
0.19019019019	0.367013207009	0.930215730829	1.29722893784
0.2002002002	0.307820421017	0.951444474683	1.2592648957
0.21021021021	0.247410375952	0.968910783236	1.21632115919
0.22022022022	0.186021960045	0.982545586923	1.16856754697
0.23023023023	0.123897930438	0.992294967655	1.11619289809
0.24024024024	0.0612839532213	0.998120372038	1.05940432526
0.25025025025	-0.00157236804758	0.999998763829	0.998426395781
0.26026026026	-0.0644224714728	0.997922715028	0.933500243555
0.27027027027	-0.127017819747	0.991900435259	0.864882615512
0.28028028028	-0.189110882978	0.981955739298	0.79284485632
0.29029029029	-0.250456117533	0.968127952902	0.717671835369
0.3003003003	-0.310810937026	0.9504717573	0.639660820274
0.31031031031	-0.369936671614	0.929056972954	0.55912030134
0.32032032032	-0.427599511804	0.903968283462	0.476368771658
0.33033033033	-0.483571433037	0.875304900678	0.391733467641
0.34034034034	-0.537631097403	0.843180172386	0.305549074983
0.35035035035	-0.589564728906	0.807721134074	0.218156405167
0.36036036036	-0.639166958833	0.769068006574	0.129901047741
0.37037037037	-0.686241637869	0.727373641573	0.0411320037043
0.38038038038	-0.730602611762	0.682802917163	-0.0477996945988
0.39039039039	-0.77207445746	0.635532085844	-0.136542371616
0.4004004004	-0.81049317681	0.585748077542	-0.224745099268
0.41041041041	-0.845706845082	0.533647760402	-0.312059084679
0.42042042042	-0.877576211743	0.479437162289	-0.398139049454
0.43043043043	-0.90597525112	0.423330656057	-0.482644595064
0.44044044044	-0.930791660762	0.365550111825	-0.565241548937
0.45045045045	-0.951927305529	0.306324019607	-0.645603285922
0.46046046046	-0.969298605666	0.245886585754	-0.723412019912
0.47047047047	-0.982836867314	0.184476806803	-0.798360060511
0.48048048048	-0.992488554155	0.122337524378	-0.870151029777
0.49049049049	-0.99821549912	0.0597144648832	-0.938501034237
0.500500500501	-0.999995055317	-0.00314473220774	-1.00313978753
0.510510510511	-0.997820185589	-0.0659914936266	-1.06381167922
0.520520520521	-0.991699490339	-0.128577295282	-1.12027678562
0.530530530531	-0.981657173522	-0.190654645033	-1.17231181856
0.540540540541	-0.967732946933	-0.251978061385	-1.21971100832
0.550550550551	-0.949981873168	-0.312305044231	-1.2622869174
0.560560560561	-0.928474147879	-0.371397033808	-1.29987118169
0.570570570571	-0.903294822193	-0.429020354062	-1.33231517626
0.580580580581	-0.874543466381	-0.484947136717	-1.3594906031
0.590590590591	-0.842333776112	-0.53895622236	-1.38128999847
0.600600600601	-0.80679312285	-0.590834035006	-1.39762715786
0.610610610611	-0.768062050171	-0.640375426673	-1.40843747684
0.620620620621	-0.72629371799	-0.687384488629	-1.41367820662
0.630630630631	-0.6816532969	-0.731675326102	-1.413328623
0.640640640641	-0.634317315011	-0.773072793389	-1.4073901084
0.650650650651	-0.584472959883	-0.811413186463	-1.39588614635
0.660660660661	-0.532317338301	-0.84654489033	-1.37886222863
0.670670670671	-0.478056696828	-0.878328978583	-1.35638567541
0.680680680681	-0.421905606211	-0.906639762777	-1.32854536899
0.690690690691	-0.364086112876	-0.93136528946	-1.29545140234
0.700700700701	-0.304826860859	-0.952407782884	-1.25723464374
0.710710710711	-0.24436218764	-0.969684031658	-1.2140462193
0.720720720721	-0.182931197472	-0.983125717796	-1.16605691527
0.730730730731	-0.120776815858	-0.992679686884	-1.11345650274
0.740740740741	-0.0581448289105	-0.998308158271	-1.05645298718
0.750750750751	0.00471708859303	-0.999988874476	-0.995271785883
0.760760760761	0.0675603526269	-0.997715189196	-0.930154836569
0.770770770771	0.13013645293	-0.991496093597	-0.861359640668
0.780780780781	0.192197935725	-0.981356180754	-0.789158245029
0.790790790791	0.253499382261	-0.967335548397	-0.713836166136
0.800800800801	0.313798379312	-0.949489640355	-0.635691261043
0.810810810811	0.37285647778	-0.927889027297	-0.555032549516
0.820820820821	0.430440135636	-0.902619127669	-0.472178992033
0.830830830831	0.486321641442	-0.873779869913	-0.38745822847
0.840840840841	0.540280014833	-0.8414852973	-0.301205282467
0.850850850851	0.592101880361	-0.805863116958	-0.213761236596
0.860860860861	0.641582311285	-0.767054194856	-0.12547188357
0.870870870871	0.688525639939	-0.72521199876	-0.036686358821
0.880880880881	0.732746231489	-0.680501991355	0.0522442401339
0.890890890891	0.774069218016	-0.633100975927	0.14096824209
0.900900900901	0.812331190024	-0.583196397206	0.229134792818
0.910910910911	0.847380842629	-0.530985600129	0.3163952425
0.920920920921	0.879079573893	-0.476675049446	0.402404524446
0.930930930931	0.907302032909	-0.420479513269	0.48682251964
0.940940940941	0.931936615503	-0.362621213782	0.569315401722
